Summary

-------character entropy-------
was: entropy = 0.5023591537947372, entropy normalised = 0.1674530512649124
hier: entropy = 1.0984075679522665, entropy normalised = 0.2746018919880666
beschrieben: entropy = 2.847667344814254, entropy normalised = 0.25887884952856854
ist: entropy = 0.7243413030994221, entropy normalised = 0.2414471010331407
hundert: entropy = 1.7506970244849307, entropy normalised = 0.25009957492641866
Mal: entropy = 0.4465643575406373, entropy normalised = 0.14885478584687908
selbst: entropy = 1.3794111351836618, entropy normalised = 0.22990185586394363
erprobt: entropy = 1.3919135644750003, entropy normalised = 0.19884479492500004
worden;: entropy = 1.3626232871555561, entropy normalised = 0.19466046959365088
stets: entropy = 1.3263685408573829, entropy normalised = 0.26527370817147655
darauf: entropy = 1.129876222485862, entropy normalised = 0.18831270374764367
Rücksicht: entropy = 1.3565778464416582, entropy normalised = 0.1507308718268509
genommen,: entropy = 2.1259259318531623, entropy normalised = 0.23621399242812913
daß: entropy = 0.46037659982605283, entropy normalised = 0.15345886660868427
nichts: entropy = 1.3827389883618857, entropy normalised = 0.2304564980603143
Gesundheit: entropy = 2.447265619162404, entropy normalised = 0.24472656191624037
Nachtheiliges: entropy = 2.8918282824470505, entropy normalised = 0.2224483294190039
enthalten.: entropy = 2.614700234524297, entropy normalised = 0.2614700234524297
Ich: entropy = 0.33534023266092405, entropy normalised = 0.11178007755364135
zwar: entropy = 0.5789711081472603, entropy normalised = 0.14474277703681507
hauptsächlich: entropy = 2.2321069171566927, entropy normalised = 0.17170053208897637
~feinere~: entropy = 2.1984826347020094, entropy normalised = 0.24427584830022328
Kochkunst: entropy = 1.501753398703118, entropy normalised = 0.1668614887447909
zur: entropy = 0.45648174570789135, entropy normalised = 0.15216058190263046
Aufgabe: entropy = 1.1663414814233481, entropy normalised = 0.16662021163190688
gewählt,: entropy = 1.3856008553920567, entropy normalised = 0.17320010692400709
doch: entropy = 0.6413185867059937, entropy normalised = 0.16032964667649843
bürgerliche: entropy = 2.3750604495621483, entropy normalised = 0.21591458632383168
Küche: entropy = 0.8323439277988203, entropy normalised = 0.16646878555976405
keineswegs: entropy = 2.5564487434441547, entropy normalised = 0.25564487434441546
ausgeschlossen,: entropy = 3.2935407938478662, entropy normalised = 0.21956938625652442
so: entropy = 0.33192982473372906, entropy normalised = 0.16596491236686453
das: entropy = 0.6234075271267566, entropy normalised = 0.2078025090422522
Buch: entropy = 0.5318696739059912, entropy normalised = 0.1329674184764978
jeder: entropy = 1.2610077400208293, entropy normalised = 0.25220154800416583
Haushaltung: entropy = 2.0704942933920005, entropy normalised = 0.18822675394472732
mit: entropy = 0.6434243038434719, entropy normalised = 0.21447476794782397
Nutzen: entropy = 1.2247391894314887, entropy normalised = 0.20412319823858147
gebraucht: entropy = 1.8472129401967858, entropy normalised = 0.20524588224408732
werden: entropy = 1.6513242521571867, entropy normalised = 0.27522070869286447
kann.: entropy = 1.0052334538673329, entropy normalised = 0.20104669077346657
Nicht: entropy = 0.8529168942644623, entropy normalised = 0.17058337885289246
unzweckmäßige: entropy = 2.315155536897351, entropy normalised = 0.17808888745364237
Anhäufung: entropy = 1.4550759181787065, entropy normalised = 0.16167510201985627
Rezepten,: entropy = 2.0752943239921553, entropy normalised = 0.2305882582213506
sondern: entropy = 1.8207378546456996, entropy normalised = 0.2601054078065285
gute: entropy = 0.9568083011607851, entropy normalised = 0.23920207529019627
Auswahl: entropy = 1.0527145973390473, entropy normalised = 0.1503877996198639
derselben: entropy = 2.5096520432323866, entropy normalised = 0.27885022702582074
soll: entropy = 0.7023892329569615, entropy normalised = 0.17559730823924039
sich: entropy = 0.815939274227501, entropy normalised = 0.20398481855687525
dieses: entropy = 1.725654572986676, entropy normalised = 0.2876090954977793
~Süddeutsche: entropy = 2.289558434316038, entropy normalised = 0.19079653619300316
Kochbuch~: entropy = 1.0917980916529955, entropy normalised = 0.12131089907255505
vor: entropy = 0.3846674024641783, entropy normalised = 0.12822246748805943
anderen: entropy = 2.1312991745134333, entropy normalised = 0.30447131064477617
auszeichnen.: entropy = 2.813621039728666, entropy normalised = 0.23446841997738885
Vorkenntnisse.: entropy = 3.2468811280096506, entropy normalised = 0.2319200805721179
I.: entropy = 0.056542062201783476, entropy normalised = 0.028271031100891738
Kenntniß: entropy = 1.9850316017939122, entropy normalised = 0.24812895022423903
Kochgeschirre.: entropy = 2.7703388414778707, entropy normalised = 0.1978813458198479
Da: entropy = 0.23340640723958705, entropy normalised = 0.11670320361979353
man: entropy = 0.6793289878628574, entropy normalised = 0.22644299595428583
Kochgeschirre: entropy = 2.716726761463032, entropy normalised = 0.20897898165100248
nicht: entropy = 1.170568525063738, entropy normalised = 0.2341137050127476
immer: entropy = 1.1815496740783382, entropy normalised = 0.23630993481566764
so,: entropy = 0.45491484816299604, entropy normalised = 0.1516382827209987
wie: entropy = 0.7598622174890743, entropy normalised = 0.25328740582969145
wünscht,: entropy = 1.3566408084952917, entropy normalised = 0.16958010106191146
haben: entropy = 1.256468570908833, entropy normalised = 0.2512937141817666
