Summary

-------character entropy-------
an: entropy = 0.5325786020937466, entropy normalised = 0.2662893010468733
accelerated: entropy = 2.910305383377888, entropy normalised = 0.2645732166707171
velocity,: entropy = 1.8331342306853866, entropy normalised = 0.20368158118726518
proportional: entropy = 2.824290211803598, entropy normalised = 0.23535751765029986
their: entropy = 1.4813558471150068, entropy normalised = 0.29627116942300136
masses.: entropy = 1.5890515675817163, entropy normalised = 0.22700736679738803
Newton: entropy = 1.3383320681356272, entropy normalised = 0.2230553446892712
proved,: entropy = 1.3014092925647467, entropy normalised = 0.18591561322353525
by: entropy = 0.18395886566594616, entropy normalised = 0.09197943283297308
comparison,: entropy = 2.3225686490067963, entropy normalised = 0.2111426044551633
force: entropy = 1.1926347818481797, entropy normalised = 0.23852695636963595
occasions: entropy = 2.170814185907311, entropy normalised = 0.24120157621192342
earth's: entropy = 1.749024837393082, entropy normalised = 0.24986069105615455
surface,: entropy = 1.665035748902493, entropy normalised = 0.20812946861281162
identical: entropy = 2.2729704842163536, entropy normalised = 0.2525522760240393
retains: entropy = 2.0239689989201617, entropy normalised = 0.28913842841716597
moon: entropy = 0.9385634828314027, entropy normalised = 0.23464087070785067
in: entropy = 0.528531975425204, entropy normalised = 0.264265987712602
her: entropy = 0.8658156337770194, entropy normalised = 0.28860521125900646
orbit;: entropy = 1.2474920332212012, entropy normalised = 0.2079153388702002
induction: entropy = 2.1126118590518446, entropy normalised = 0.23473465100576052
led: entropy = 0.6967853381680318, entropy normalised = 0.23226177938934392
him: entropy = 0.6484188650127838, entropy normalised = 0.21613962167092793
conclude: entropy = 1.6704524835874741, entropy normalised = 0.20880656044843426
as: entropy = 0.5301245219997482, entropy normalised = 0.2650622609998741
kept: entropy = 0.8424724993300841, entropy normalised = 0.21061812483252101
orbit: entropy = 1.2249681606808267, entropy normalised = 0.24499363213616535
attraction: entropy = 2.779003638388474, entropy normalised = 0.2779003638388474
earth,: entropy = 1.5686235419950296, entropy normalised = 0.2614372569991716
planets: entropy = 1.7771369236846781, entropy normalised = 0.25387670338352547
retained: entropy = 2.30481158821914, entropy normalised = 0.2881014485273925
orbits: entropy = 1.477191627964415, entropy normalised = 0.24619860466073584
sun.: entropy = 0.6798345620120947, entropy normalised = 0.16995864050302367
By: entropy = 0.09403259810868003, entropy normalised = 0.047016299054340016
such: entropy = 0.7834348722982387, entropy normalised = 0.19585871807455968
steps: entropy = 1.3330625072890545, entropy normalised = 0.2666125014578109
he: entropy = 0.6261705467165648, entropy normalised = 0.3130852733582824
was: entropy = 0.6092311639635655, entropy normalised = 0.20307705465452183
discovery: entropy = 1.8854610773802958, entropy normalised = 0.20949567526447732
one: entropy = 0.9144143845523861, entropy normalised = 0.30480479485079537
powers: entropy = 1.3336601917697826, entropy normalised = 0.2222766986282971
Creator: entropy = 1.7620692985675923, entropy normalised = 0.25172418550965603
has: entropy = 0.7723134395719283, entropy normalised = 0.2574378131906428
ordained: entropy = 2.0039838092529814, entropy normalised = 0.25049797615662267
matter: entropy = 1.717274860894726, entropy normalised = 0.28621247681578765
should: entropy = 1.2177818867833297, entropy normalised = 0.20296364779722162
reciprocally: entropy = 2.519524234069456, entropy normalised = 0.20996035283912132
act: entropy = 0.7737987425755006, entropy normalised = 0.25793291419183356
matter.: entropy = 1.755397823372146, entropy normalised = 0.25077111762459225
Physical: entropy = 1.4579718225137863, entropy normalised = 0.1822464778142233
astronomy: entropy = 2.1399500905959514, entropy normalised = 0.23777223228843905
science: entropy = 1.8571425061355034, entropy normalised = 0.2653060723050719
compares: entropy = 1.8190420264840825, entropy normalised = 0.22738025331051032
identifies: entropy = 2.7262387248653033, entropy normalised = 0.2726238724865303
laws: entropy = 0.7729504455490308, entropy normalised = 0.1932376113872577
motion: entropy = 1.55410369616939, entropy normalised = 0.2590172826948983
observed: entropy = 1.8454728147460868, entropy normalised = 0.23068410184326085
motions: entropy = 1.8063271634529783, entropy normalised = 0.2580467376361398
take: entropy = 1.017425395759121, entropy normalised = 0.25435634893978026
place: entropy = 1.0827620263021036, entropy normalised = 0.21655240526042072
heavens,: entropy = 1.9449490278424726, entropy normalised = 0.24311862848030907
traces,: entropy = 1.7328699942754087, entropy normalised = 0.24755285632505838
uninterrupted: entropy = 3.235488281265514, entropy normalised = 0.2488837139435011
chain: entropy = 1.2028338502825147, entropy normalised = 0.24056677005650293
deduction: entropy = 2.117145940209207, entropy normalised = 0.23523843780102302
great: entropy = 1.3181616848153925, entropy normalised = 0.26363233696307853
principle: entropy = 1.9498406204063425, entropy normalised = 0.21664895782292695
governs: entropy = 1.5480047818931604, entropy normalised = 0.2211435402704515
universe,: entropy = 2.0731691555357044, entropy normalised = 0.23035212839285604
revolutions: entropy = 2.6628819411165034, entropy normalised = 0.2420801764651367
rotations: entropy = 2.533183571126976, entropy normalised = 0.2814648412363307
planets,: entropy = 1.8603579918961584, entropy normalised = 0.2325447489870198
oscillations: entropy = 2.9595810598472587, entropy normalised = 0.24663175498727155
fluids: entropy = 1.112733144272307, entropy normalised = 0.18545552404538448
surfaces,: entropy = 1.9172592161860813, entropy normalised = 0.2130288017984535
estimates: entropy = 2.63991276559345, entropy normalised = 0.2933236406214944
changes: entropy = 1.6401326472668938, entropy normalised = 0.23430466389527055
system: entropy = 1.4524210818088938, entropy normalised = 0.2420701803014823
hitherto: entropy = 2.3409857580079714, entropy normalised = 0.2926232197509964
undergone: entropy = 2.1515617890505165, entropy normalised = 0.23906242100561295
